id,name,entries,date,time,record_identifier,status,lat,lon,vmax,pres,34ne,34se,34sw,34nw,50ne,50se,50sw,50nw,64ne,64se,64sw,64nw,rmax
AL032014,BERTHA,47,20140803,1800,,TS,22.7,-72.5,45,1012,140,100,0,50,0,0,0,0,0,0,0,0,
AL032014,BERTHA,47,20140804,0,,TS,24.1,-73.1,55,1007,140,100,0,40,40,40,0,0,0,0,0,0,
AL032014,BERTHA,47,20140804,600,,TS,25.4,-73.5,60,1004,140,100,0,40,40,40,0,0,0,0,0,0,
AL032014,BERTHA,47,20140804,1200,,HU,26.8,-73.6,70,998,140,100,30,40,40,40,0,0,20,20,0,0,
AL032014,BERTHA,47,20140804,1800,,HU,28.5,-73.6,70,999,120,100,30,40,40,40,0,0,20,20,0,0,
AL032014,BERTHA,47,20140805,0,,HU,30.5,-73.4,65,1001,110,100,30,30,40,40,0,0,20,20,0,0,
AL032014,BERTHA,47,20140805,600,,TS,32.5,-73.2,55,1003,110,100,30,30,40,40,0,0,0,0,0,0,
AL032014,BERTHA,47,20140805,1200,,TS,34.2,-72.7,50,1005,120,100,0,0,30,0,0,0,0,0,0,0,
AL032014,BERTHA,47,20140805,1800,,TS,35.5,-71.2,45,1006,120,120,0,0,0,0,0,0,0,0,0,0,
AL032014,BERTHA,47,20140806,0,,TS,36.8,-69.3,45,1007,120,120,0,0,0,0,0,0,0,0,0,0,
AL032014,BERTHA,47,20140806,600,,TS,38.1,-66.9,45,1007,100,120,0,0,0,0,0,0,0,0,0,0,
AL042014,CRISTOBAL,39,20140823,1800,,TD,21.5,-72.2,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,
AL042014,CRISTOBAL,39,20140824,0,,TD,22.0,-72.5,30,1004,0,0,0,0,0,0,0,0,0,0,0,0,
AL042014,CRISTOBAL,39,20140824,600,,TS,22.6,-72.9,35,1002,60,60,0,0,0,0,0,0,0,0,0,0,
AL042014,CRISTOBAL,39,20140824,1200,,TS,23.3,-73.0,40,1001,60,70,0,0,0,0,0,0,0,0,0,0,
AL042014,CRISTOBAL,39,20140824,1800,,TS,24.0,-73.0,45,1001,60,70,0,0,0,0,0,0,0,0,0,0,
AL042014,CRISTOBAL,39,20140825,0,,TS,24.2,-73.0,45,998,60,80,0,0,0,0,0,0,0,0,0,0,
AL042014,CRISTOBAL,39,20140825,600,,TS,24.4,-72.9,45,996,60,120,0,0,0,0,0,0,0,0,0,0,
AL042014,CRISTOBAL,39,20140825,1200,,TS,24.7,-72.7,50,993,60,120,0,0,0,80,0,0,0,0,0,0,
AL042014,CRISTOBAL,39,20140825,1800,,TS,24.9,-72.4,50,992,60,180,0,0,0,80,0,0,0,0,0,0,
AL042014,CRISTOBAL,39,20140826,0,,HU,25.1,-72.1,65,989,60,180,60,30,0,80,0,0,0,40,0,0,
AL042014,CRISTOBAL,39,20140826,600,,HU,25.6,-72.0,65,989,80,180,60,30,50,90,0,0,25,40,0,0,
AL042014,CRISTOBAL,39,20140826,1200,,HU,26.7,-71.8,65,988,80,180,60,30,50,90,0,0,25,40,0,0,
AL042014,CRISTOBAL,39,20140826,1800,,HU,28.1,-71.4,65,987,180,210,60,60,50,120,0,0,25,50,0,0,
AL042014,CRISTOBAL,39,20140827,0,,HU,29.5,-71.5,70,983,180,210,60,100,90,120,20,20,50,50,10,0,
AL042014,CRISTOBAL,39,20140827,600,,HU,30.6,-72.0,70,983,180,180,60,100,90,100,20,20,50,50,10,0,
AL042014,CRISTOBAL,39,20140827,1200,,HU,31.6,-72.2,70,983,180,180,60,100,90,100,20,20,50,50,10,0,
AL042014,CRISTOBAL,39,20140827,1800,,HU,32.3,-71.8,65,984,180,180,60,70,90,100,30,30,40,50,20,20,
AL042014,CRISTOBAL,39,20140828,0,,HU,33.5,-70.7,65,984,180,180,60,70,90,100,30,30,40,50,20,20,
AL042014,CRISTOBAL,39,20140828,600,,HU,34.8,-69.0,65,982,180,180,60,70,90,100,30,30,40,50,20,20,
AL042014,CRISTOBAL,39,20140828,1200,,HU,36.3,-67.1,70,979,180,180,60,70,90,100,30,30,40,50,20,20,
AL012015,ANA,28,20150506,600,,LO,26.8,-79.2,25,1016,0,0,0,0,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150506,1200,,LO,28.2,-78.5,25,1015,0,0,0,0,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150506,1800,,LO,29.7,-77.8,25,1014,0,0,0,0,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150507,0,,LO,30.8,-77.5,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150507,600,,LO,30.7,-77.8,35,1010,0,0,0,100,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150507,1200,,LO,30.6,-77.5,40,1008,130,0,80,140,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150507,1800,,LO,31.2,-77.5,40,1005,140,80,80,140,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150508,0,,SS,31.4,-77.6,40,1003,140,80,80,120,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150508,600,,SS,31.5,-77.6,40,1002,140,80,80,120,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150508,1200,,SS,31.5,-77.5,40,1000,130,100,80,100,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150508,1800,,SS,31.6,-77.4,45,999,100,100,80,100,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150509,0,,SS,31.9,-77.3,50,998,100,120,80,100,80,0,0,0,0,0,0,0,
AL012015,ANA,28,20150509,600,,TS,32.2,-77.5,50,998,100,110,80,90,70,0,0,0,0,0,0,0,
AL012015,ANA,28,20150509,1200,,TS,32.5,-77.8,50,1001,100,110,80,90,50,50,0,0,0,0,0,0,
AL012015,ANA,28,20150509,1800,,TS,32.7,-78.0,45,1001,100,110,70,90,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150510,0,,TS,33.1,-78.3,45,1001,90,110,60,50,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150510,600,,TS,33.5,-78.6,40,1002,80,110,60,40,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150510,1000,L,TS,33.8,-78.8,40,1002,70,110,60,40,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150510,1200,,TS,33.9,-78.8,35,1002,70,110,60,20,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150510,1800,,TD,34.3,-78.7,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150511,0,,TD,34.7,-78.5,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150511,600,,TD,35.5,-78.0,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150511,1200,,TD,36.2,-77.3,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150511,1800,,TD,37.0,-76.3,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150512,0,,LO,38.1,-75.1,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150512,600,,LO,39.3,-73.1,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150512,1200,,LO,40.8,-70.7,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL012015,ANA,28,20150512,1800,,LO,43.0,-67.0,25,1005,0,0,0,0,0,0,0,0,0,0,0,0,
AL022015,BILL,22,20150616,0,,TS,27.0,-94.3,45,1005,140,130,0,0,0,0,0,0,0,0,0,0,
AL022015,BILL,22,20150616,600,,TS,27.6,-95.2,45,1001,130,130,0,0,0,0,0,0,0,0,0,0,
AL022015,BILL,22,20150616,1200,,TS,28.0,-96.0,50,997,130,130,0,30,20,20,0,0,0,0,0,0,
AL022015,BILL,22,20150616,1645,L,TS,28.2,-96.7,50,997,130,130,0,30,20,20,0,0,0,0,0,0,
AL022015,BILL,22,20150616,1800,,TS,28.2,-96.7,50,997,130,130,0,30,20,20,0,0,0,0,0,0,
AL022015,BILL,22,20150617,0,,TS,29.1,-96.9,40,998,0,130,0,0,0,0,0,0,0,0,0,0,
AL022015,BILL,22,20150617,600,,TD,30.3,-97.1,30,999,0,0,0,0,0,0,0,0,0,0,0,0,
AL022015,BILL,22,20150617,1200,,TD,31.7,-97.4,30,999,0,0,0,0,0,0,0,0,0,0,0,0,
AL022015,BILL,22,20150617,1800,,TD,32.6,-97.5,25,999,0,0,0,0,0,0,0,0,0,0,0,0,
AL022015,BILL,22,20150618,0,,TD,33.5,-97.3,25,1000,0,0,0,0,0,0,0,0,0,0,0,0,
AL022015,BILL,22,20150618,600,,TD,34.2,-96.9,25,1002,0,0,0,0,0,0,0,0,0,0,0,0,
AL022015,BILL,22,20150618,1200,,TD,34.8,-96.3,20,1003,0,0,0,0,0,0,0,0,0,0,0,0,
AL022015,BILL,22,20150618,1800,,LO,35.2,-95.5,15,1004,0,0,0,0,0,0,0,0,0,0,0,0,
AL022015,BILL,22,20150619,0,,LO,35.6,-94.5,15,1005,0,0,0,0,0,0,0,0,0,0,0,0,
AL022015,BILL,22,20150619,600,,LO,35.9,-93.5,15,1006,0,0,0,0,0,0,0,0,0,0,0,0,
AL022015,BILL,22,20150619,1200,,LO,36.3,-92.3,15,1006,0,0,0,0,0,0,0,0,0,0,0,0,
AL022015,BILL,22,20150619,1800,,LO,36.9,-90.9,20,1005,0,0,0,0,0,0,0,0,0,0,0,0,
AL022015,BILL,22,20150620,0,,LO,37.4,-89.4,20,1004,0,0,0,0,0,0,0,0,0,0,0,0,
AL022015,BILL,22,20150620,600,,LO,37.8,-87.8,15,1002,0,0,0,0,0,0,0,0,0,0,0,0,
AL022015,BILL,22,20150620,1200,,LO,38.2,-85.8,15,1001,0,0,0,0,0,0,0,0,0,0,0,0,
AL022015,BILL,22,20150620,1800,,LO,38.5,-83.7,15,1003,0,0,0,0,0,0,0,0,0,0,0,0,
AL022015,BILL,22,20150621,0,,LO,38.9,-81.3,15,1006,0,0,0,0,0,0,0,0,0,0,0,0,
AL032015,CLAUDETTE,15,20150712,0,,LO,35.4,-75.4,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,
AL032015,CLAUDETTE,15,20150712,600,,LO,35.3,-74.6,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,
AL032015,CLAUDETTE,15,20150712,1200,,LO,35.2,-73.6,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,
AL032015,CLAUDETTE,15,20150712,1800,,LO,35.3,-72.8,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,
AL032015,CLAUDETTE,15,20150713,0,,LO,35.5,-72.2,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,
AL032015,CLAUDETTE,15,20150713,600,,TD,36.0,-71.1,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,
AL032015,CLAUDETTE,15,20150713,1200,,TS,36.8,-69.4,40,1005,60,50,20,30,0,0,0,0,0,0,0,0,
AL032015,CLAUDETTE,15,20150713,1800,,TS,37.6,-67.5,45,1003,60,50,20,30,0,0,0,0,0,0,0,0,
AL112015,JOAQUIN,76,20150929,1800,,TS,26.0,-70.8,55,992,60,80,0,0,30,50,0,0,0,0,0,0,
AL112015,JOAQUIN,76,20150930,0,,TS,25.8,-71.3,60,985,70,80,30,30,40,50,0,0,0,0,0,0,
AL112015,JOAQUIN,76,20150930,600,,HU,25.4,-71.8,65,978,80,90,40,40,40,50,30,30,30,30,20,20,
AL112015,JOAQUIN,76,20150930,1200,,HU,24.9,-72.2,70,971,90,110,60,60,40,50,30,30,30,30,20,20,
AL112015,JOAQUIN,76,20150930,1800,,HU,24.4,-72.5,80,961,100,120,80,80,40,50,30,30,30,30,20,20,
AL112015,JOAQUIN,76,20151001,0,,HU,23.9,-72.9,100,951,100,130,90,90,40,50,30,40,30,30,20,20,
AL112015,JOAQUIN,76,20151001,600,,HU,23.5,-73.3,110,947,110,140,100,100,50,60,40,40,30,30,25,25,
AL112015,JOAQUIN,76,20151001,1200,L,HU,23.1,-73.7,115,942,110,150,120,110,60,60,40,50,35,30,30,30,
AL112015,JOAQUIN,76,20151001,1800,,HU,23.0,-74.2,115,936,110,160,130,110,60,70,50,60,40,35,35,35,
AL112015,JOAQUIN,76,20151002,0,,HU,22.9,-74.4,120,931,120,170,130,120,70,70,60,70,40,35,40,40,
AL112015,JOAQUIN,76,20151002,600,,HU,23.0,-74.7,120,935,120,180,140,120,80,80,60,70,45,40,40,40,
AL112015,JOAQUIN,76,20151002,1200,,HU,23.4,-74.8,115,937,130,180,140,120,80,80,70,70,45,45,45,45,
AL112015,JOAQUIN,76,20151002,1600,L,HU,23.6,-74.8,110,940,130,180,140,120,80,80,70,70,45,45,45,45,
AL112015,JOAQUIN,76,20151002,1800,,HU,23.8,-74.7,110,941,140,180,140,120,80,80,70,70,50,45,45,45,
AL112015,JOAQUIN,76,20151002,2100,L,HU,24.1,-74.5,110,942,140,180,140,120,80,80,70,70,50,45,45,45,
AL112015,JOAQUIN,76,20151003,0,,HU,24.3,-74.3,115,943,140,180,140,120,80,90,70,70,50,50,45,45,
AL112015,JOAQUIN,76,20151003,600,,HU,24.8,-73.6,120,945,150,180,140,120,80,90,60,60,50,50,40,45,
AL112015,JOAQUIN,76,20151003,1200,,HU,25.4,-72.6,135,934,150,180,130,110,80,90,60,60,45,55,40,40,
AL112015,JOAQUIN,76,20151003,1800,,HU,26.3,-71.0,130,934,160,180,130,110,70,90,60,50,45,55,40,40,
AL122015,KATE,20,20151109,0,,TD,22.8,-72.6,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,
AL122015,KATE,20,20151109,600,,TS,23.4,-73.7,35,1010,50,0,0,30,0,0,0,0,0,0,0,0,
AL122015,KATE,20,20151109,1200,,TS,24.1,-74.8,40,1008,60,0,0,30,0,0,0,0,0,0,0,0,
AL122015,KATE,20,20151109,1800,,TS,25.0,-75.7,45,1008,70,0,0,30,0,0,0,0,0,0,0,0,
AL122015,KATE,20,20151110,0,,TS,26.4,-76.2,50,1006,70,50,0,20,20,0,0,0,0,0,0,0,
AL122015,KATE,20,20151110,600,,TS,28.0,-76.2,55,1003,70,50,20,20,20,0,0,0,0,0,0,0,
AL122015,KATE,20,20151110,1200,,TS,29.5,-75.4,60,998,70,70,20,20,20,10,0,0,0,0,0,0,
AL122015,KATE,20,20151110,1800,,TS,31.2,-74.0,60,993,70,70,20,20,20,10,0,0,0,0,0,0,
AL122015,KATE,20,20151111,0,,HU,33.1,-71.3,65,990,80,80,60,20,20,30,0,0,0,20,0,0,
AL122015,KATE,20,20151111,600,,HU,35.2,-67.6,70,985,80,100,100,20,30,60,0,0,0,20,0,0,
AL012016,ALEX,42,20160107,0,,EX,26.6,-75.3,40,1010,150,0,150,170,0,0,0,0,0,0,0,0,
AL012016,ALEX,42,20160107,600,,EX,27.6,-74.7,45,1003,200,90,120,170,0,0,0,0,0,0,0,0,
AL012016,ALEX,42,20160107,1200,,EX,28.7,-73.8,50,997,250,120,100,170,0,0,70,70,0,0,0,0,
AL012016,ALEX,42,20160107,1800,,EX,30.0,-72.5,55,987,250,130,120,190,0,60,70,70,0,0,0,0,
AL012016,ALEX,42,20160108,0,,EX,31.4,-70.6,55,986,250,150,150,240,0,70,0,50,0,0,0,0,
AL012016,ALEX,42,20160108,600,,EX,32.4,-68.8,55,986,270,150,150,240,0,70,0,50,0,0,0,0,
AL022016,BONNIE,56,20160527,600,,LO,27.2,-72.1,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160527,1200,,LO,27.7,-73.1,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160527,1800,,TD,28.3,-74.4,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160528,0,,TD,28.8,-75.5,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160528,600,,TD,29.4,-76.7,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160528,1200,,TS,30.0,-78.0,35,1008,0,0,0,50,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160528,1800,,TS,30.7,-79.1,40,1008,0,0,0,50,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160529,0,,TS,31.0,-79.4,40,1007,0,0,20,50,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160529,600,,TS,31.7,-79.4,35,1007,0,0,0,30,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160529,1200,,TD,32.7,-79.7,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160529,1230,L,TD,32.8,-79.8,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160529,1800,,TD,33.0,-80.3,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160530,0,,TD,32.7,-80.3,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160530,600,,TD,33.1,-80.0,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160530,1200,,LO,33.3,-79.8,25,1012,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160530,1800,,LO,33.4,-79.6,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160531,0,,LO,33.2,-79.3,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160531,600,,LO,33.1,-78.8,25,1007,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160531,1200,,LO,33.2,-78.4,25,1007,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160531,1800,,LO,33.3,-78.0,25,1007,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160601,0,,LO,33.4,-77.7,20,1008,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160601,600,,LO,33.4,-77.3,20,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160601,1200,,LO,33.4,-76.9,20,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160601,1800,,LO,33.5,-76.4,20,1010,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160602,0,,TD,34.1,-76.0,20,1010,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160602,600,,TD,34.7,-75.7,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160602,1200,,TD,35.1,-75.4,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160602,1800,,TD,35.4,-75.0,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160603,0,,TD,35.6,-74.5,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160603,600,,TD,35.7,-73.7,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160603,1200,,TS,35.9,-72.6,35,1006,0,30,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160603,1800,,TS,35.9,-71.4,35,1006,0,30,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160604,0,,TS,35.9,-70.2,35,1006,0,30,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160604,600,,TS,35.9,-68.9,35,1006,0,30,0,0,0,0,0,0,0,0,0,0,
AL022016,BONNIE,56,20160604,1200,,TD,35.6,-67.3,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,
AL032016,COLIN,15,20160606,600,,TS,24.6,-87.6,40,1004,160,160,0,0,0,0,0,0,0,0,0,0,
AL032016,COLIN,15,20160606,1200,,TS,26.4,-87.3,45,1004,100,200,0,0,0,0,0,0,0,0,0,0,
AL032016,COLIN,15,20160606,1800,,TS,28.1,-86.1,45,1003,100,200,0,0,0,0,0,0,0,0,0,0,
AL032016,COLIN,15,20160607,0,,TS,29.4,-84.3,45,1001,100,200,0,0,0,0,0,0,0,0,0,0,
AL032016,COLIN,15,20160607,200,L,TS,29.8,-83.6,45,1001,100,200,0,0,0,0,0,0,0,0,0,0,
AL032016,COLIN,15,20160607,600,,TS,30.7,-82.1,45,1003,100,200,0,0,0,0,0,0,0,0,0,0,
AL032016,COLIN,15,20160607,1200,,EX,33.2,-78.5,45,1000,60,200,0,0,0,0,0,0,0,0,0,0,
AL032016,COLIN,15,20160607,1800,,EX,35.5,-74.4,50,996,60,210,0,0,0,100,0,0,0,0,0,0,
AL032016,COLIN,15,20160608,0,,EX,38.0,-70.0,50,994,60,240,120,0,0,100,0,0,0,0,0,0,
AL082016,EIGHT,21,20160828,1200,,TD,31.5,-69.6,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,
AL082016,EIGHT,21,20160828,1800,,TD,31.7,-70.6,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,
AL082016,EIGHT,21,20160829,0,,TD,32.0,-71.7,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,
AL082016,EIGHT,21,20160829,600,,TD,32.4,-72.6,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,
AL082016,EIGHT,21,20160829,1200,,TD,32.9,-73.2,30,1011,0,0,0,0,0,0,0,0,0,0,0,0,
AL082016,EIGHT,21,20160829,1800,,TD,33.4,-73.8,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,
AL082016,EIGHT,21,20160830,0,,TD,33.7,-74.5,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,
AL082016,EIGHT,21,20160830,600,,TD,33.9,-75.0,30,1011,0,0,0,0,0,0,0,0,0,0,0,0,
AL082016,EIGHT,21,20160830,1200,,TD,34.2,-75.0,30,1011,0,0,0,0,0,0,0,0,0,0,0,0,
AL082016,EIGHT,21,20160830,1800,,TD,34.4,-74.9,30,1011,0,0,0,0,0,0,0,0,0,0,0,0,
AL082016,EIGHT,21,20160831,0,,TD,34.6,-74.7,30,1011,0,0,0,0,0,0,0,0,0,0,0,0,
AL082016,EIGHT,21,20160831,600,,TD,34.8,-74.5,30,1011,0,0,0,0,0,0,0,0,0,0,0,0,
AL082016,EIGHT,21,20160831,1200,,TD,35.2,-73.8,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,
AL082016,EIGHT,21,20160831,1800,,TD,35.9,-72.7,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,
AL082016,EIGHT,21,20160901,0,,TD,36.8,-71.2,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,
AL092016,HERMINE,47,20160828,1800,,TD,23.8,-81.4,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL092016,HERMINE,47,20160829,0,,TD,23.4,-82.4,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,
AL092016,HERMINE,47,20160829,600,,TD,23.4,-83.3,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,
AL092016,HERMINE,47,20160829,1200,,TD,23.5,-84.0,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,
AL092016,HERMINE,47,20160829,1800,,TD,23.7,-84.6,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,
AL092016,HERMINE,47,20160830,0,,TD,23.8,-85.4,30,1003,0,0,0,0,0,0,0,0,0,0,0,0,
AL092016,HERMINE,47,20160830,600,,TD,23.8,-86.2,30,1003,0,0,0,0,0,0,0,0,0,0,0,0,
AL092016,HERMINE,47,20160830,1200,,TD,23.9,-86.8,30,1003,0,0,0,0,0,0,0,0,0,0,0,0,
AL092016,HERMINE,47,20160830,1800,,TD,24.0,-87.3,30,1003,0,0,0,0,0,0,0,0,0,0,0,0,
AL092016,HERMINE,47,20160831,0,,TD,24.1,-87.8,30,1003,0,0,0,0,0,0,0,0,0,0,0,0,
AL092016,HERMINE,47,20160831,600,,TS,24.4,-88.0,35,1003,40,60,0,0,0,0,0,0,0,0,0,0,
AL092016,HERMINE,47,20160831,1200,,TS,24.8,-87.9,40,1003,70,90,0,0,0,0,0,0,0,0,0,0,
AL092016,HERMINE,47,20160831,1800,,TS,25.1,-87.7,45,1002,100,110,60,0,0,0,0,0,0,0,0,0,
AL092016,HERMINE,47,20160901,0,,TS,25.5,-87.2,50,999,120,120,90,0,20,20,0,0,0,0,0,0,
AL092016,HERMINE,47,20160901,600,,TS,26.0,-86.8,55,995,130,130,90,0,80,70,0,0,0,0,0,0,
AL092016,HERMINE,47,20160901,1200,,TS,26.9,-86.2,60,991,130,140,80,60,100,100,30,30,0,0,0,0,
AL092016,HERMINE,47,20160901,1800,,HU,27.9,-85.5,65,988,130,150,60,60,90,110,30,40,40,40,0,0,
AL092016,HERMINE,47,20160902,0,,HU,29.0,-84.8,70,983,130,150,60,60,70,110,40,30,40,40,30,0,
AL092016,HERMINE,47,20160902,530,L,HU,30.1,-84.1,70,981,130,150,60,60,70,110,40,30,30,40,30,0,20.0
AL092016,HERMINE,47,20160902,600,,HU,30.3,-84.0,65,982,130,150,60,40,40,110,30,20,20,30,0,0,
AL092016,HERMINE,47,20160902,800,R,TS,30.6,-83.8,60,984,130,150,60,40,40,110,30,20,0,0,0,0,
AL092016,HERMINE,47,20160902,1200,,TS,31.4,-82.8,50,989,130,160,30,30,20,100,0,0,0,0,0,0,
AL092016,HERMINE,47,20160902,1800,,TS,32.4,-81.2,50,990,130,160,20,20,0,100,0,0,0,0,0,0,
AL092016,HERMINE,47,20160903,0,,TS,33.6,-79.2,50,991,140,160,0,0,0,90,0,0,0,0,0,0,
AL092016,HERMINE,47,20160903,600,,TS,34.9,-77.2,55,993,140,160,0,0,20,80,0,0,0,0,0,0,
AL092016,HERMINE,47,20160903,1200,,EX,35.8,-75.5,60,995,150,160,70,70,40,60,0,40,0,0,0,0,
AL092016,HERMINE,47,20160903,1800,,EX,36.0,-74.1,60,997,170,170,90,100,60,50,60,60,0,0,0,0,
AL092016,HERMINE,47,20160904,0,,EX,36.3,-72.6,60,998,180,170,110,130,90,30,60,80,0,0,0,0,
AL092016,HERMINE,47,20160904,600,,EX,36.7,-71.3,60,998,190,170,130,160,110,20,0,90,0,0,0,0,
AL092016,HERMINE,47,20160904,1200,,EX,36.9,-70.1,60,998,190,170,150,180,130,0,0,100,0,0,0,0,
AL092016,HERMINE,47,20160904,1800,,EX,37.0,-69.0,60,998,200,170,160,200,150,0,0,110,0,0,0,0,
AL092016,HERMINE,47,20160905,0,,EX,37.2,-68.4,60,997,200,160,170,200,150,0,0,120,0,0,0,0,
AL092016,HERMINE,47,20160905,600,,EX,37.8,-68.2,60,996,200,160,170,200,150,0,0,130,0,0,0,0,
AL092016,HERMINE,47,20160905,1200,,EX,38.6,-68.5,55,995,190,150,160,190,140,0,0,140,0,0,0,0,
AL092016,HERMINE,47,20160905,1800,,EX,39.2,-69.3,55,995,180,150,150,170,120,0,0,140,0,0,0,0,
AL092016,HERMINE,47,20160906,0,,EX,39.5,-70.3,55,995,160,140,140,150,100,0,0,120,0,0,0,0,
AL092016,HERMINE,47,20160906,600,,EX,39.6,-71.2,50,996,130,130,130,130,80,0,0,80,0,0,0,0,
AL092016,HERMINE,47,20160906,1200,,EX,39.5,-71.8,45,997,110,120,120,100,0,0,0,0,0,0,0,0,
AL092016,HERMINE,47,20160906,1800,,EX,39.5,-72.3,40,998,80,110,100,90,0,0,0,0,0,0,0,0,
AL092016,HERMINE,47,20160907,0,,EX,39.2,-72.5,35,1000,60,90,90,70,0,0,0,0,0,0,0,0,
AL092016,HERMINE,47,20160907,600,,EX,39.0,-72.4,35,1002,50,70,80,50,0,0,0,0,0,0,0,0,
